0,0,1,0.897598,1.5708,0.00379649
0.894427,0,0.447214,8.98792,0.463648,0.00379649
0.723607,0.525731,-0.447214,6.54521,-0.463648,0.00379649
0.276393,0.850651,0.447214,3.05479,0.463648,0.00379649
-0.276393,0.850651,-0.447214,-3.05479,-0.463648,0.00379649
-0.723607,0.525731,0.447214,-6.54521,0.463648,0.00379649
-0.894427,1.09536e-16,-0.447214,-8.98792,-0.463648,0.00379649
0.276393,-0.850651,0.447214,3.05479,0.463648,0.00379649
0.723607,-0.525731,-0.447214,6.54521,-0.463648,0.00379649
-0.723607,-0.525731,0.447214,-6.54521,0.463648,0.00379649
-0.276393,-0.850651,-0.447214,-3.05479,-0.463648,0.00379649
1.22465e-16,0,-1,-0.897598,-1.5708,0.00379649
0.688191,0.5,0.525731,-6.2092,0.553574,0.00492235
0.951057,0.309017,6.12323e-17,0,0,0.00492235
0.587785,0.809017,6.12323e-17,-0,0,0.00492235
0.16246,-0.5,0.850651,1.36598,1.01722,0.00492235
0.951057,-0.309017,6.12323e-17,0,0,0.00492235
-0.262866,0.809017,0.525731,3.02385,0.553574,0.00492235
0.525731,0,0.850651,2.71306,1.01722,0.00492235
0.262866,0.809017,-0.525731,-3.02385,-0.553574,0.00492235
6.12323e-17,1,6.12323e-17,0,0,0.00492235
-0.587785,0.809017,6.12323e-17,-0,0,0.00492235
0.425325,0.309017,-0.850651,0.813651,-1.01722,0.00492235
-0.850651,1.04175e-16,0.525731,8.73019,0.553574,0.00492235
0.16246,0.5,0.850651,1.36598,1.01722,0.00492235
-0.688191,0.5,-0.525731,6.2092,-0.553574,0.00492235
-0.425325,0.309017,0.850651,-0.813651,1.01722,0.00492235
-0.951057,-0.309017,6.12323e-17,0,0,0.00492235
-0.16246,0.5,-0.850651,-1.36598,-1.01722,0.00492235
0.688191,-0.5,0.525731,-6.2092,0.553574,0.00492235
0.587785,-0.809017,6.12323e-17,-0,0,0.00492235
-0.425325,-0.309017,0.850651,-0.813651,1.01722,0.00492235
-0.262866,-0.809017,0.525731,3.02385,0.553574,0.00492235
0.425325,-0.309017,-0.850651,0.813651,-1.01722,0.00492235
-1.60812e-16,-1,6.12323e-17,0,0,0.00492235
-0.587785,-0.809017,6.12323e-17,-0,0,0.00492235
-0.951057,0.309017,6.12323e-17,0,0,0.00492235
-0.688191,-0.5,-0.525731,6.2092,-0.553574,0.00492235
-0.16246,-0.5,-0.850651,-1.36598,-1.01722,0.00492235
-0.525731,6.43835e-17,-0.850651,-2.71306,-1.01722,0.00492235
0.262866,-0.809017,-0.525731,-3.02385,-0.553574,0.00492235
0.850651,-1.30515e-16,-0.525731,-8.73019,-0.553574,0.00492235
1,-8.75518e-17,6.12323e-17,0,0,0.00515412
0.447214,0.525731,0.723607,-4.0238,0.809014,0.00515412
0.861803,0.425325,0.276393,-1.59106,0.280039,0.00515412
-0.309017,0.951057,6.12323e-17,0,0,0.00515412
0.138197,0.951057,-0.276393,-6.1755,-0.280039,0.00515412
-0.138197,0.951057,0.276393,6.1755,0.280039,0.00515412
-0.67082,0.688191,-0.276393,6.81598,-0.280039,0.00515412
0.361803,0.587785,-0.723607,2.27791,-0.809014,0.00515412
-0.361803,-0.587785,0.723607,-2.27791,0.809014,0.00515412
0.138197,-0.951057,-0.276393,-6.1755,-0.280039,0.00515412
0.947214,-0.16246,-0.276393,-5.75058,-0.280039,0.00515412
0.361803,-0.587785,-0.723607,2.27791,-0.809014,0.00515412
-0.947214,0.16246,0.276393,5.75058,0.280039,0.00515412
-0.861803,-0.425325,-0.276393,1.59106,-0.280039,0.00515412
-0.447214,0.525731,-0.723607,4.0238,-0.809014,0.00515412
0.138197,0.425325,-0.894427,-1.13451,-1.10715,0.00515412
0.67082,0.688191,0.276393,-6.81598,0.280039,0.00515412
0.638197,0.262866,0.723607,0.688656,0.809014,0.00515412
0.228109,0.702046,0.674609,2.46245,0.740435,0.00466764
0.959253,0.160622,0.232454,5.12458,0.2346,0.00466764
0.947214,0.16246,-0.276393,-5.75058,-0.280039,0.00515412
0.809017,0.587785,6.12323e-17,-0,0,0.00515412
0.68164,0.69378,-0.232454,6.02781,-0.2346,0.00466764
0.959253,-0.160622,0.232454,5.12458,0.2346,0.00466764
0.309017,0.951057,6.12323e-17,0,0,0.00515412
0.501375,0.702046,0.505721,-6.1801,0.530217,0.00466764
0.512752,0.69378,-0.505721,6.50212,-0.530217,0.00466764
0.361803,-0.262866,0.894427,-0.0654922,1.10715,0.00515412
-0.0527864,-0.688191,0.723607,5.34702,0.809014,0.00515412
-0.221077,-0.160622,0.961938,0.733246,1.29401,0.00466764
0.501375,-0.702046,0.505721,-6.1801,0.530217,0.00466764
0.809017,-0.587785,6.12323e-17,-0,0,0.00515412
0.861803,-0.425325,0.276393,-1.59106,0.280039,0.00515412
0.818274,-0.273267,-0.505721,-2.78889,-0.530217,0.00466764
0.822619,-0.259892,0.505721,3.30993,0.530217,0.00466764
-0.0527864,0.688191,0.723607,5.34702,0.809014,0.00515412
-0.447214,0.850651,0.276393,-2.2786,0.280039,0.00515412
0.143665,0.961938,0.232454,5.38353,0.2346,0.00466764
-0.597196,0.433889,0.674609,-4.25596,0.740435,0.00466764
0.361803,0.262866,0.894427,-0.0654922,1.10715,0.00515412
0.638197,-0.262866,0.723607,0.688656,0.809014,0.00515412
0.084444,-0.259892,0.961938,0.913161,1.29401,0.00466764
0.447214,-0.525731,0.723607,-4.0238,0.809014,0.00515412
0.822619,0.259892,0.505721,3.30993,0.530217,0.00466764
0.0527864,0.688191,-0.723607,-5.34702,-0.809014,0.00515412
0.597196,0.433889,-0.674609,4.25596,-0.740435,0.00466764
-0.143665,0.961938,-0.232454,-5.38353,-0.2346,0.00466764
0.449186,0.862668,0.232454,-1.92801,0.2346,0.00466764
0.447214,0.850651,-0.276393,2.2786,-0.280039,0.00515412
-0.449186,0.862668,-0.232454,1.92801,-0.2346,0.00466764
-0.809017,0.587785,6.12323e-17,-0,0,0.00515412
-0.512752,0.69378,0.505721,-6.50212,0.530217,0.00466764
-0.501375,0.702046,-0.505721,6.1801,-0.530217,0.00466764
0.447214,-2.91839e-17,-0.894427,-1.87615,-1.10715,0.00515412
-0.084444,0.259892,-0.961938,-0.913161,-1.29401,0.00466764
0.818274,0.273267,-0.505721,-2.78889,-0.530217,0.00466764
-0.947214,-0.16246,0.276393,5.75058,0.280039,0.00515412
-0.67082,0.16246,0.723607,3.51358,0.809014,0.00515412
-0.597196,-0.433889,0.674609,-4.25596,0.740435,0.00466764
-0.870463,0.433889,0.232454,-1.50903,0.2346,0.00466764
-0.138197,0.425325,0.894427,1.13451,1.10715,0.00515412
0.00703145,0.862668,0.505721,8.85307,0.530217,0.00466764
-0.361803,0.587785,0.723607,-2.27791,0.809014,0.00515412
0.273267,0,0.961938,1.02436,1.29401,0.00466764
-0.638197,0.262866,-0.723607,-0.688656,-0.809014,0.00515412
-0.861803,0.425325,-0.276393,1.59106,-0.280039,0.00515412
-0.959253,0.160622,-0.232454,-5.12458,-0.2346,0.00466764
-0.228109,0.702046,-0.674609,-2.46245,-0.740435,0.00466764
-0.447214,5.47679e-17,0.894427,1.87615,1.10715,0.00515412
-0.818274,0.273267,0.505721,2.78889,0.530217,0.00466764
-0.67082,-0.16246,0.723607,3.51358,0.809014,0.00515412
0.084444,0.259892,0.961938,0.913161,1.29401,0.00466764
-0.809017,-0.587785,6.12323e-17,-0,0,0.00515412
-1,1.22465e-16,6.12323e-17,0,0,0.00515412
-0.818274,-0.273267,0.505721,2.78889,0.530217,0.00466764
-0.822619,-0.259892,-0.505721,-3.30993,-0.530217,0.00466764
-0.361803,0.262866,-0.894427,0.0654922,-1.10715,0.00515412
-0.273267,3.34655e-17,-0.961938,-1.02436,-1.29401,0.00466764
-0.00703145,0.862668,-0.505721,-8.85307,-0.530217,0.00466764
0.67082,-0.688191,0.276393,-6.81598,0.280039,0.00515412
0.738175,0,0.674609,6.61465,0.740435,0.00466764
0.449186,-0.862668,0.232454,-1.92801,0.2346,0.00466764
0.447214,-0.850651,-0.276393,2.2786,-0.280039,0.00515412
0.143665,-0.961938,0.232454,5.38353,0.2346,0.00466764
0.309017,-0.951057,6.12323e-17,0,0,0.00515412
0.870463,-0.433889,-0.232454,1.50903,-0.2346,0.00466764
-0.512752,-0.69378,0.505721,-6.50212,0.530217,0.00466764
-0.221077,0.160622,0.961938,0.733246,1.29401,0.00466764
-0.138197,-0.951057,0.276393,6.1755,0.280039,0.00515412
-0.138197,-0.425325,0.894427,1.13451,1.10715,0.00515412
-0.68164,-0.69378,0.232454,-6.02781,0.2346,0.00466764
0.228109,-0.702046,0.674609,2.46245,0.740435,0.00466764
0.138197,-0.425325,-0.894427,-1.13451,-1.10715,0.00515412
0.67082,-0.16246,-0.723607,-3.51358,-0.809014,0.00515412
0.221077,0.160622,-0.961938,-0.733246,-1.29401,0.00466764
0.67082,0.16246,-0.723607,-3.51358,-0.809014,0.00515412
0.512752,-0.69378,-0.505721,6.50212,-0.530217,0.00466764
-0.309017,-0.951057,6.12323e-17,0,0,0.00515412
-0.447214,-0.850651,0.276393,-2.2786,0.280039,0.00515412
-0.00703145,-0.862668,-0.505721,-8.85307,-0.530217,0.00466764
0.00703145,-0.862668,0.505721,8.85307,0.530217,0.00466764
-0.67082,-0.688191,-0.276393,6.81598,-0.280039,0.00515412
-0.870463,-0.433889,0.232454,-1.50903,0.2346,0.00466764
-0.143665,-0.961938,-0.232454,-5.38353,-0.2346,0.00466764
-0.959253,-0.160622,-0.232454,-5.12458,-0.2346,0.00466764
-0.68164,0.69378,0.232454,-6.02781,0.2346,0.00466764
-0.447214,-0.525731,-0.723607,4.0238,-0.809014,0.00515412
-0.738175,9.04004e-17,-0.674609,-6.61465,-0.740435,0.00466764
-0.449186,-0.862668,-0.232454,1.92801,-0.2346,0.00466764
0.0527864,-0.688191,-0.723607,-5.34702,-0.809014,0.00515412
-0.361803,-0.262866,-0.894427,0.0654922,-1.10715,0.00515412
-0.501375,-0.702046,-0.505721,6.1801,-0.530217,0.00466764
-0.638197,-0.262866,-0.723607,-0.688656,-0.809014,0.00515412
0.221077,-0.160622,-0.961938,-0.733246,-1.29401,0.00466764
-0.822619,0.259892,-0.505721,-3.30993,-0.530217,0.00466764
-0.084444,-0.259892,-0.961938,-0.913161,-1.29401,0.00466764
-0.228109,-0.702046,-0.674609,-2.46245,-0.740435,0.00466764
0.68164,-0.69378,-0.232454,6.02781,-0.2346,0.00466764
0.870463,0.433889,-0.232454,1.50903,-0.2346,0.00466764
0.597196,-0.433889,-0.674609,4.25596,-0.740435,0.00466764
0.986715,-0.0823236,-0.140057,-3.94241,-0.140519,0.00569693
0.846658,0.513375,0.140057,-2.18622,0.140519,0.00569693
-0.210086,0.646578,0.733349,2.11061,0.823235,0.00569693
-0.383206,0.912982,0.140057,0.0498062,0.140519,0.00569693
-0.776629,0.564254,-0.280114,5.52207,-0.283913,0.00569693
-0.124644,0.383614,-0.915043,-1.04588,-1.15562,0.00463643
0.296646,-0.912982,-0.280114,-2.45671,-0.283913,0.00569693
0.762697,-0.383614,0.520705,-1.93176,0.547676,0.00463643
0.550012,-0.399607,0.733349,-3.14406,0.823235,0.00569693
0.210086,-0.646578,-0.733349,-2.11061,-0.823235,0.00569693
0.516196,0.375039,-0.769992,2.40623,-0.878828,0.00463643
-0.391553,-0.758652,0.520705,-2.26122,0.547676,0.00463643
-0.964375,0.237086,-0.117349,-2.05722,-0.11762,0.00463643
-0.776629,-0.564254,-0.280114,5.52207,-0.283913,0.00569693
-0.762697,-0.383614,-0.520705,1.93176,-0.547676,0.00463643
0.129152,-0.843911,-0.520705,-7.2815,-0.547676,0.00463643
-0.409955,0.399607,-0.819909,1.90282,-0.961253,0.00569693
0.253366,0.513375,-0.819909,-0.0489393,-0.961253,0.00569693
0.565797,0.783452,0.257056,-5.16533,0.259974,0.0047322
0.891876,0.220117,-0.395103,-5.14132,-0.40618,0.0047322
0.971871,-4.2181e-17,0.235512,6.51472,0.237746,0.00471028
0.64084,0.758652,-0.117349,3.12745,-0.11762,0.00463643
0.203031,0.891007,-0.406061,-5.67104,-0.41814,0.00509392
0.32082,-0.132792,0.937785,0.842169,1.2162,0.0047322
-0.39847,-0.45399,0.79694,-2.36074,0.922213,0.00509392
-0.0231141,-0.783452,0.621023,7.53982,0.670047,0.0047322
0.600525,-0.606825,0.520705,-7.82949,0.547676,0.00463643
0.753039,-0.647412,-0.11743,3.16682,-0.117701,0.0047322
-0.48446,0.516122,0.70634,-4.64399,0.784315,0.0047322
0.671461,-0.386187,0.632456,-2.80833,0.684719,0.00509392
0.562275,0.571252,-0.597928,6.86402,-0.640914,0.00471028
0.300325,0.924305,0.235512,2.15923,0.237746,0.00471028
0.383206,0.912982,-0.140057,-0.0498062,-0.140519,0.00569693
-0.300325,0.924305,-0.235512,-2.15923,-0.237746,0.00471028
-0.228682,0.966393,-0.11743,-2.15535,-0.117701,0.0047322
0.842518,-0.137952,-0.520705,-7.07788,-0.547676,0.00463643
0.679852,-8.43878e-17,-0.733349,-5.35817,-0.823235,0.00569693
0.337602,-0.0811419,-0.937785,-1.08177,-1.2162,0.0047322
